Date,76077000_FLU,76081000_FLU,76085000_FLU,76100000_FLU,76120000_FLU,76251000_FLU,76260000_FLU,76300000_FLU,76310000_FLU,76360001_FLU,76370000_FLU,76380000_FLU,76395000_FLU,76431000_FLU,76440000_FLU,76460000_FLU,76490000_FLU,76500000_FLU,76550000_FLU,76560000_FLU,76600000_FLU,76630000_FLU,76650000_FLU,76700000_FLU,76742000_FLU,76745000_FLU,76750000_FLU,76800000_FLU
1983-02-18,13.6,,19.221,55.079,73.9,,,529.253,1159.64,78.18,,,,,88.4,24.15,120.0,510.068,9.92,445.8,,,53.107,545.5,209.0,,664.502,907.326
1983-02-19,6.05,,10.161,37.622,69.8,,,605.336,1488.783,61.8,,,,,48.2,19.75,108.0,625.202,9.63,558.0,,,40.612,620.6,142.0,,805.721,1183.182
1983-02-20,3.85,,7.262,22.254,56.5,,,627.295,1669.474,36.92,,,,,30.2,15.0,64.6,772.954,13.3,654.7,,,32.106,599.0,95.0,,919.63,1296.872
1983-02-21,3.28,,5.925,18.081,26.3,,,572.99,1476.289,28.0,,,,,25.95,12.5,68.5,1010.33,9.04,789.8,,,30.624,536.7,62.6,,882.878,1514.781
1983-02-22,3.85,,6.438,18.596,25.5,,,467.104,1209.653,20.0,,,,,23.12,10.48,88.8,1261.34,8.6,996.2,,,28.441,434.0,52.2,,815.948,1749.766
1983-02-23,4.67,,9.459,29.257,30.8,,,358.21,889.343,13.48,,,,,21.22,9.34,97.4,1423.102,9.77,1357.0,,,26.658,336.0,53.6,,765.722,1994.616
1983-02-24,45.3,,53.438,49.164,48.7,,,304.033,723.987,30.5,,,,,28.6,49.8,116.0,1513.693,22.1,1494.4,,,39.022,320.8,67.1,,802.332,2476.137
1983-02-25,175.0,,203.103,267.569,135.0,,,269.042,678.076,38.88,,,,,315.0,186.0,307.0,1703.96,25.2,1718.8,,,84.768,354.8,115.0,,727.157,3199.893
1983-02-26,169.0,,182.159,318.482,275.0,,,345.058,784.574,72.39,,,,,383.6,236.0,447.0,1829.067,23.0,1894.2,,,150.017,404.0,396.0,,736.666,3567.727
1983-02-27,136.0,,166.79,465.281,347.0,,,491.924,1057.669,104.5,,,,,423.2,196.0,542.0,1886.928,23.9,2004.2,,,183.946,532.3,599.0,,833.198,3784.131
1983-02-28,72.0,,94.991,283.537,389.0,,,751.611,1917.693,133.5,,,,,222.0,139.2,609.0,1939.177,19.5,2144.0,,,195.274,601.4,579.0,,912.194,3824.168
1983-03-01,46.0,,67.575,180.296,324.0,,,880.547,2411.499,118.5,,,,,139.6,89.6,501.0,2025.726,15.8,2222.0,,,183.946,587.0,435.0,,990.47,3764.192
1983-03-02,31.4,,54.555,109.538,211.0,,,811.989,2308.017,92.02,,,,,98.0,55.2,322.0,2135.052,13.8,2301.6,,,123.176,548.8,276.0,,1008.272,3714.578
1983-03-03,24.6,,32.617,72.382,135.0,,,704.663,1968.043,59.7,,,,,67.0,32.4,184.0,2421.985,12.5,2397.4,,,59.264,485.0,147.0,,957.457,3675.125
1983-03-04,19.0,,25.321,52.999,89.0,,,583.693,1597.201,41.16,,,,,54.4,22.5,126.0,2665.64,11.8,2537.6,,,48.833,381.8,48.6,,841.92,3694.825
1983-03-05,15.9,,19.78,41.615,66.5,,,465.467,1232.234,31.28,,,,,44.6,20.3,128.0,2712.73,11.2,2652.6,,,42.22,234.6,32.8,,677.913,3844.267
1983-03-06,12.2,,16.584,33.964,50.8,,,358.21,853.901,20.0,,,,,37.0,18.1,95.2,2580.462,10.2,2755.4,,,38.234,79.3,19.8,,457.429,4027.542
1983-03-07,9.64,,14.204,28.164,39.4,,,270.356,678.076,15.46,,,,,32.0,16.0,78.2,2290.45,9.92,2696.4,,,34.367,36.85,14.0,,154.228,4068.855
1983-03-08,8.5,,12.068,24.918,31.9,,,215.002,537.94,13.3,,,,,26.3,14.5,62.2,1972.224,9.63,2349.2,,,30.993,14.6,10.9,,58.169,3834.211
1983-03-09,6.6,,10.524,20.938,26.3,,,169.186,442.725,12.24,,,,,23.85,13.0,54.1,1607.308,9.33,2029.0,,,28.801,7.822,9.11,,32.776,3181.573
1983-03-10,6.32,,9.806,18.596,23.2,,,146.921,380.359,22.64,,,,,21.98,11.24,49.0,1240.566,9.04,1707.6,,,27.012,8.628,9.32,,36.378,2582.033
1983-03-11,55.7,,121.081,84.87,65.8,,,164.848,420.651,32.32,,,,,196.0,641.3,128.0,1057.186,28.7,1580.2,,,247.426,59.65,26.1,,98.118,2217.367
1983-03-12,474.0,,498.327,1035.406,286.0,,,183.593,426.132,42.9,,,,,1208.0,378.4,628.0,1199.574,64.3,1618.0,,,480.523,158.8,55.8,,201.6,2186.98
1983-03-13,192.0,,141.002,906.8,541.0,,,186.984,426.132,66.1,,,,,498.0,145.5,1302.0,1531.015,30.3,1685.2,,,936.114,193.0,75.6,,281.659,2372.478
1983-03-14,64.4,,82.518,370.955,612.0,,,179.11,407.06,94.13,,,,,184.7,80.8,1205.0,2012.278,19.2,1817.5,,,1215.52,194.8,94.4,,294.48,3282.986
1983-03-15,32.0,,58.0,208.441,500.0,,,161.625,377.725,77.01,,,,,112.1,42.8,763.0,2155.896,15.4,1882.4,,,645.697,129.0,97.4,,179.659,4194.07
1983-03-16,22.3,,49.126,127.913,398.0,,,151.065,372.476,77.4,,,,,89.2,29.65,408.0,1998.879,13.8,1967.0,,,289.391,101.9,77.5,,145.46,4110.381
1983-03-17,201.0,,80.796,132.587,303.0,,,170.277,388.302,72.76,,,,,298.0,191.0,294.0,1899.918,42.1,1960.9,,,191.476,117.5,71.0,,232.56,3744.307
1983-03-18,352.0,,294.701,289.951,275.0,,,176.885,407.06,61.1,,,,,490.2,108.6,395.0,1919.494,35.4,1764.8,,,267.78,154.0,75.6,,276.906,3744.307
1983-03-19,144.0,,163.324,553.224,389.0,,,172.469,385.648,48.48,,,,,310.0,72.8,671.0,1998.879,27.5,1696.4,,,299.194,171.0,76.6,,264.382,3606.595
1983-03-20,103.0,,86.007,270.303,429.0,,,170.277,383.0,41.74,,,,,179.2,56.6,663.0,2039.223,19.8,1607.2,,,283.629,137.0,74.7,,209.361,3423.863
1983-03-21,90.8,,62.819,163.486,324.0,,,171.372,383.0,34.4,,,,,126.4,46.2,471.0,1952.36,17.4,1569.4,,,208.092,84.8,64.2,,146.079,3145.094
1983-03-22,86.4,,46.052,98.896,207.0,,,174.671,390.962,29.72,,,,,83.6,40.6,291.0,1728.599,16.3,1542.4,,,113.32,30.0,43.4,,112.366,3010.187
1983-03-23,80.0,,35.896,69.917,132.0,,,168.097,377.725,24.18,,,,,67.7,32.4,170.0,1456.72,15.7,1504.8,,,70.738,19.66,26.3,,94.934,2665.015
1983-03-24,65.3,,29.548,53.889,93.0,,,153.154,346.625,18.8,,,,,57.2,27.45,141.0,1256.129,14.3,1463.2,,,60.16,17.18,14.5,,58.169,2302.023
1983-03-25,31.4,,25.321,42.477,73.5,,,128.852,311.561,14.92,,,,,50.6,25.25,111.0,1110.054,12.6,1352.0,,,54.846,12.14,11.3,,42.822,1951.493
1983-03-26,14.5,,20.351,35.927,57.5,,,100.89,275.495,12.08,,,,,37.0,23.6,96.3,973.669,11.2,1230.8,,,48.833,10.3,9.62,,35.647,1649.778
1983-03-27,13.1,,18.134,32.014,48.1,,,96.498,232.13,10.192,,,,,34.0,21.95,83.9,813.572,10.2,1121.0,,,43.847,8.837,8.53,,31.028,1421.911
1983-03-28,10.9,,19.221,30.356,60.0,,,83.799,216.83,8.428,,,,,32.0,20.3,75.6,668.867,9.63,1034.0,,,41.414,8.016,7.96,,27.975,1233.692
1983-03-29,12.7,,16.584,27.619,37.3,,,71.828,185.317,7.332,,,,,29.4,18.1,67.5,539.317,9.63,895.4,,,39.418,7.434,7.33,,26.006,1058.94
1983-03-30,11.3,,14.66,24.382,34.6,,,62.791,169.243,6.804,,,,,27.0,16.0,60.3,439.299,9.33,718.2,,,37.451,6.658,6.89,,23.466,883.206
1983-03-31,9.64,,13.321,21.99,29.0,,,54.94,146.123,6.54,,,,,25.25,13.5,54.1,345.042,9.04,582.0,,,35.899,6.27,6.64,,21.626,706.307
1983-04-01,7.36,,12.894,20.938,27.4,,,51.512,135.023,6.06,,,,,23.12,12.0,53.2,274.253,8.74,516.6,,,37.061,6.27,6.56,,21.325,591.581
1983-04-02,6.6,,12.476,20.153,23.4,,,48.173,124.239,5.82,,,,,23.12,11.24,50.4,262.93,9.33,472.6,,,41.012,6.27,6.72,,21.325,523.24
1983-04-03,6.6,,12.476,20.153,25.5,,,52.873,153.695,5.94,,,,,24.2,11.24,48.5,271.968,12.1,472.6,,,63.782,10.3,8.24,,32.776,497.804
1983-04-04,260.0,,43.111,42.19,43.0,,,117.339,296.945,20.66,,,,,127.5,366.0,154.0,399.001,35.4,510.8,,,170.375,67.5,22.0,,111.804,1096.017
1983-04-05,210.0,,184.573,222.021,127.0,,,169.186,351.742,44.14,,,,,599.0,208.0,513.0,729.568,29.5,612.6,,,277.955,162.4,48.3,,207.234,1521.077
1983-04-06,99.0,,100.559,245.706,236.0,,,176.885,369.861,48.48,,,,,392.0,118.5,763.0,1047.723,26.2,764.6,,,384.665,228.3,75.1,,246.765,1584.769
1983-04-07,54.0,,64.065,150.99,228.0,,,172.469,375.097,62.5,,,,,260.0,75.2,768.0,1346.303,18.6,927.0,,,429.898,231.8,91.4,,260.513,1776.93
1983-04-08,34.6,,43.111,97.285,171.0,,,154.203,341.534,63.22,,,,,161.6,48.6,529.0,1462.365,16.3,1202.8,,,311.29,190.6,85.2,,276.906,1980.189
1983-04-09,28.9,,32.617,68.689,118.0,,,134.769,304.222,52.3,,,,,140.7,34.7,307.0,1378.936,15.2,1357.0,,,151.194,99.37,59.9,,241.495,2097.087
1983-04-10,25.2,,26.681,50.634,87.8,,,113.598,273.147,38.88,,,,,101.1,28.0,170.0,1179.357,14.1,1478.8,,,79.358,52.63,34.3,,148.569,2038.215
1983-04-11,21.7,,21.524,39.612,64.3,,,97.37,232.13,24.88,,,,,67.0,25.25,131.0,1001.096,12.9,1347.0,,,65.616,26.82,18.5,,79.125,1838.823
1983-04-12,16.9,,19.221,35.646,54.1,,,83.799,206.13,17.6,,,,,53.0,23.6,112.0,825.977,12.5,1139.0,,,57.042,13.85,12.5,,49.653,1591.21
1983-04-13,13.1,,17.09,30.908,45.4,,,72.604,181.25,13.12,,,,,40.0,20.3,101.0,702.661,12.1,931.0,,,52.244,12.14,10.6,,39.361,1367.612
1983-04-14,10.9,,16.088,27.619,38.5,,,65.005,165.306,10.8,,,,,38.0,19.2,89.8,562.676,11.8,782.6,,,50.53,11.68,9.42,,34.56,1133.738
1983-04-15,10.4,,15.126,25.725,34.3,,,60.609,149.892,9.28,,,,,36.0,18.1,77.1,445.227,11.2,618.8,,,47.991,11.68,9.73,,32.073,946.602
1983-04-16,10.0,,13.758,23.848,31.3,,,57.04,136.851,8.144,,,,,31.5,17.0,69.0,366.118,10.9,528.2,,,45.905,9.464,9.11,,29.997,776.471
1983-04-17,9.64,,12.476,22.784,28.5,,,53.558,127.798,7.2,,,,,28.6,16.0,59.8,319.642,10.6,461.8,,,42.22,8.21,8.24,,27.975,631.378
1983-04-18,9.64,,16.088,35.927,33.4,,,50.837,122.473,8.996,,,,,32.0,16.0,60.7,295.286,10.6,410.0,,,49.679,9.046,8.34,,34.56,553.091
1983-04-19,9.26,,37.616,50.929,60.7,,,52.19,122.473,10.04,,,,,38.5,21.4,73.5,324.638,11.5,451.0,,,60.16,14.1,12.0,,44.395,530.624
1983-04-20,8.88,,23.37,50.34,66.1,,,53.558,120.716,10.192,,,,,58.6,19.2,102.0,371.493,11.0,528.2,,,57.042,20.79,21.8,,42.043,560.685
1983-04-21,8.88,,15.126,35.084,56.2,,,50.837,117.229,9.432,,,,,51.8,17.0,83.4,376.91,9.77,570.0,,,47.153,16.66,27.6,,43.999,591.581
1983-04-22,8.5,,12.894,27.076,42.7,,,46.862,110.365,8.428,,,,,44.0,14.0,69.5,350.248,9.33,534.0,,,41.414,11.45,20.6,,41.656,591.581
1983-04-23,9.64,,11.668,25.455,34.0,,,44.285,102.425,7.86,,,,,35.0,12.5,57.0,319.642,9.33,494.2,,,38.234,9.046,12.8,,37.859,560.685
1983-04-24,12.2,,15.126,33.684,30.2,,,40.529,92.607,7.596,,,,,33.5,13.0,55.1,295.286,9.48,440.6,,,39.814,8.628,9.73,,32.776,530.624
1983-04-25,11.3,,39.391,43.342,43.6,,,40.529,88.878,8.286,,,,,42.2,23.6,71.0,285.834,10.2,395.0,,,42.625,8.21,8.81,,28.979,497.804
1983-04-26,9.64,,21.524,45.659,55.2,,,39.306,88.878,7.86,,,,,60.0,17.0,86.1,292.907,10.2,370.4,,,39.814,7.434,8.24,,26.656,469.518
1983-04-27,7.36,,16.584,33.684,49.3,,,38.701,85.259,7.596,,,,,48.2,14.0,74.6,292.907,9.77,347.4,,,37.451,7.434,7.87,,26.656,442.067
1983-04-28,8.12,,14.66,28.437,40.9,,,38.099,85.259,7.86,,,,,37.0,14.0,69.0,285.834,9.63,345.1,,,35.514,12.14,15.8,,48.012,501.399
1983-04-29,130.0,,375.353,221.419,122.0,,,74.948,115.499,64.3,,,,,174.8,366.0,214.0,421.773,24.7,382.5,,,110.625,153.0,48.0,,232.56,888.003
1983-04-30,133.0,,214.575,854.573,278.0,,,77.323,161.402,51.98,,,,,495.4,89.6,523.0,801.269,20.4,472.6,,,167.333,133.0,93.2,,332.528,1085.358
1983-05-01,58.2,,132.46,415.016,463.0,,,77.323,159.463,44.76,,,,,296.0,56.6,746.0,1052.449,21.5,674.5,,,211.984,89.25,113.0,,255.133,1421.911
1983-05-02,90.8,,251.932,320.19,449.0,,,72.604,161.402,91.18,,,,,251.0,100.5,523.0,1235.401,25.8,911.0,,,242.317,55.44,99.8,,208.651,1797.442
1983-05-03,257.0,,330.912,650.485,445.0,,,69.524,153.695,79.74,,,,,242.0,78.4,586.0,1292.851,25.5,1121.0,,,239.793,48.12,81.0,,206.526,2038.215
1983-05-04,245.0,,180.956,545.442,505.0,,,90.483,185.317,87.86,,,,,356.4,168.0,695.0,1462.365,27.9,1382.0,,,254.366,224.1,81.6,,319.097,2247.966
1983-05-05,180.0,,288.837,630.054,552.0,,,320.757,645.943,155.8,,,,,516.6,478.0,870.0,2100.555,95.6,1793.9,,,387.078,408.0,307.0,,908.492,3264.428
1983-05-06,136.0,,194.364,811.678,605.0,,,426.889,903.662,268.4,,,,,541.8,160.8,1114.0,2832.405,54.3,2362.9,,,490.593,450.0,676.0,,1032.359,4215.125
1983-05-07,100.0,,112.091,467.568,601.0,,,472.027,1036.824,237.6,,,,,306.0,88.0,1161.0,3419.007,30.3,3031.8,,,560.85,605.0,371.0,,1128.498,4803.733
1983-05-08,90.8,,97.759,264.854,535.0,,,530.976,1170.659,186.5,,,,,179.2,57.3,857.0,3767.609,26.9,3542.4,,,490.593,659.0,211.0,,1124.191,5205.972
1983-05-09,81.0,,74.062,182.938,389.0,,,590.872,1372.306,128.5,,,,,157.2,43.9,661.0,3711.352,25.2,3914.6,,,336.603,613.4,137.0,,1109.207,5575.87
1983-05-10,70.1,,71.6,127.913,253.0,,,565.899,1366.313,83.35,,,,,124.2,53.8,467.0,3518.042,24.7,3860.0,,,182.699,551.0,97.4,,1036.413,5883.507
1983-05-11,251.0,,375.353,394.516,248.0,,,480.277,1198.444,79.74,,,,,312.0,191.0,471.0,3277.675,39.1,3628.8,,,132.704,471.5,71.4,,934.631,5971.139
1983-05-12,141.0,,180.956,730.876,390.0,,,391.184,925.295,55.94,,,,,352.0,127.5,597.0,3208.215,33.8,3355.8,,,146.505,350.6,55.8,,912.194,6046.772
1983-05-13,68.2,,102.445,348.493,477.0,,,313.745,750.7,45.38,,,,,251.0,82.4,630.0,3122.517,27.9,3207.4,,,165.516,225.5,49.6,,826.267,5871.042
1983-05-14,140.0,,78.242,211.93,396.0,,,247.099,626.932,39.72,,,,,161.6,58.0,492.0,2905.549,17.0,3095.0,,,141.283,107.0,50.5,,661.548,5648.943
1983-05-15,451.0,,106.26,171.502,465.0,,,215.002,534.959,37.76,,,,,199.1,133.8,383.0,2572.793,20.7,2907.2,,,116.033,76.26,48.6,,312.46,5359.531
1983-05-16,362.0,,460.444,566.383,299.0,,,192.692,470.879,36.64,,,,,441.2,175.2,447.0,2290.45,21.0,2594.8,,,129.318,65.75,43.7,,254.368,5031.586
1983-05-17,162.0,,224.992,880.388,458.0,,,173.568,420.651,35.52,,,,,474.6,139.2,598.0,2148.936,18.3,2274.8,,,148.844,64.36,41.4,,126.154,4417.804
1983-05-18,81.0,,129.315,474.48,549.0,,,152.108,372.476,34.96,,,,,233.4,121.2,686.0,2093.692,17.4,2041.6,,,154.146,60.97,41.1,,101.882,3794.121
1983-05-19,66.3,,98.688,270.303,487.0,,,133.776,328.926,34.4,,,,,203.5,98.7,502.0,2012.278,16.9,1835.2,,,116.033,58.0,40.5,,86.13,3264.428
1983-05-20,58.2,,83.384,183.469,365.0,,,123.042,306.661,32.06,,,,,146.2,80.0,370.0,1854.663,21.0,1718.8,,,86.261,57.36,39.7,,65.341,2957.059
1983-05-21,49.2,,77.398,133.88,217.0,,,115.463,282.581,29.46,,,,,128.6,66.4,254.0,1753.429,16.3,1662.8,,,75.491,72.91,48.6,,50.482,2681.77
1983-05-22,40.8,,62.819,99.964,181.0,,,106.262,254.624,25.36,,,,,104.4,55.2,188.0,1496.478,15.1,1612.6,,,70.267,82.42,49.6,,72.823,2452.017
1983-05-23,36.0,,55.687,82.666,132.0,,,95.63,227.721,22.2,,,,,86.8,47.4,159.0,1330.145,14.6,1553.2,,,66.077,69.64,44.3,,139.316,2278.777
1983-05-24,43.0,,55.687,68.995,110.0,,,83.799,206.13,19.8,,,,,62.8,40.6,154.0,1199.574,14.1,1427.4,,,60.16,59.98,39.4,,109.013,2111.937
1983-05-25,30.8,,45.057,66.546,91.0,,,78.922,189.417,18.0,,,,,55.8,31.3,134.0,1038.306,13.4,1297.4,,,56.601,51.7,33.0,,88.686,1951.493
1983-05-26,25.8,,35.896,55.675,132.0,,,72.604,169.243,16.2,,,,,53.0,26.35,117.0,863.798,12.8,1157.0,,,53.107,47.25,27.2,,71.871,1797.442
1983-05-27,37.3,,88.663,106.531,261.0,,,78.922,179.229,43.21,,,,,192.0,32.4,212.0,838.482,31.0,1072.7,,,96.41,49.3,28.8,,83.603,1811.183
1983-05-28,141.0,,247.81,352.162,375.0,,,94.764,206.13,59.0,,,,,325.0,123.0,408.0,1047.723,38.1,1034.0,,,167.333,57.68,35.3,,92.833,1824.976
1983-05-29,95.4,,111.111,330.587,400.0,,,101.777,214.674,86.63,,,,,294.0,83.2,536.0,1230.248,28.7,1184.4,,,171.596,53.56,36.1,,118.611,1756.537
1983-05-30,49.2,,75.723,206.136,348.0,,,100.89,223.341,107.8,,,,,148.4,66.4,501.0,1368.011,23.9,1407.0,,,147.673,46.38,36.1,,121.491,1743.007
1983-05-31,38.6,,62.819,131.301,249.0,,,102.668,241.039,77.4,,,,,104.4,55.2,316.0,1362.567,20.2,1510.0,,,97.961,39.76,34.6,,110.127,1716.107
1983-06-01,34.6,,50.181,95.681,184.0,,,108.078,256.914,47.55,,,,,83.6,42.8,210.0,1261.34,18.7,1574.8,,,73.103,38.14,27.4,,85.116,1689.417
1983-06-02,30.1,,44.076,73.929,131.0,,,108.99,259.211,31.8,,,,,67.7,34.1,149.0,1149.378,17.4,1542.4,,,64.697,36.6,21.3,,69.981,1662.939
1983-06-03,27.7,,39.391,62.894,101.0,,,104.459,243.284,24.4,,,,,57.9,29.65,134.0,1061.935,18.0,1382.0,,,62.416,34.62,18.4,,59.048,1636.671
1983-06-04,28.3,,35.056,55.675,88.6,,,93.042,218.993,20.0,,,,,53.0,26.9,124.0,964.618,17.0,1240.2,,,61.963,31.8,17.2,,51.315,1533.71
1983-06-05,28.9,,31.057,49.164,79.2,,,81.346,199.804,18.4,,,,,49.4,25.25,118.0,859.55,13.6,1103.4,,,57.928,28.74,16.9,,45.989,1397.647
1983-06-06,19.0,,25.995,42.477,66.5,,,72.604,181.25,16.4,,,,,45.2,23.6,108.0,741.267,12.8,983.8,,,52.244,26.5,15.7,,44.791,1279.483
1983-06-07,16.9,,24.009,38.189,57.9,,,65.75,161.402,15.1,,,,,41.0,22.5,99.1,621.635,12.6,864.4,,,48.833,23.11,15.3,,38.607,1144.634
1983-06-08,15.4,,21.524,35.084,51.8,,,62.06,149.892,13.84,,,,,38.0,22.5,92.0,542.621,12.5,775.4,,,45.491,20.79,13.4,,36.378,1017.355
1983-06-09,14.9,,21.524,33.405,48.1,,,57.747,140.534,13.3,,,,,37.5,21.4,85.5,448.207,12.1,644.8,,,44.667,19.66,12.7,,34.921,897.639
1983-06-10,14.9,,20.351,32.014,44.5,,,53.558,127.798,12.58,,,,,37.0,20.3,79.7,374.196,12.1,546.0,,,43.031,18.82,12.0,,33.842,776.471
1983-06-11,12.2,,19.221,30.081,41.5,,,50.837,118.968,11.44,,,,,36.0,18.65,77.7,342.455,11.8,502.3,,,42.22,17.98,11.4,,32.424,672.482
1983-06-12,14.0,,19.221,29.806,39.1,,,48.173,112.067,10.96,,,,,36.0,17.0,74.6,355.496,13.4,459.1,,,43.847,18.54,11.4,,31.375,647.663
1983-06-13,76.0,,75.723,52.702,44.8,,,55.637,120.716,17.2,,,,,48.8,48.0,100.0,374.196,13.4,410.0,,,52.675,21.37,14.5,,37.116,623.314
1983-06-14,25.8,,43.111,78.593,76.5,,,72.604,144.251,18.4,,,,,58.6,34.7,106.0,393.415,12.1,390.0,,,50.53,23.4,16.6,,49.653,615.303
1983-06-15,23.5,,34.23,66.241,71.0,,,80.535,155.609,19.6,,,,,45.8,24.15,105.0,404.63,11.5,420.0,,,47.153,35.1,17.3,,60.376,611.316
1983-06-16,19.0,,29.548,50.34,61.4,,,82.161,169.243,20.66,,,,,41.6,19.75,94.2,404.63,11.5,440.6,,,43.847,33.66,19.7,,63.518,607.343
1983-06-17,16.9,,25.321,39.327,54.5,,,83.799,173.212,20.44,,,,,38.5,17.0,80.8,404.63,10.9,451.0,,,42.22,25.88,20.6,,60.821,599.436
1983-06-18,14.9,,22.744,36.491,49.0,,,83.799,169.243,17.4,,,,,34.0,14.5,72.0,404.63,10.6,472.6,,,40.612,21.08,16.8,,55.992,607.343
1983-06-19,14.0,,20.351,33.126,42.7,,,79.727,165.306,15.28,,,,,29.4,12.0,68.5,399.001,10.9,475.3,,,39.022,17.18,13.7,,49.653,599.436
1983-06-20,13.1,,19.221,30.356,37.9,,,72.604,153.695,13.84,,,,,29.0,10.48,65.5,379.634,11.2,475.3,,,38.234,12.14,12.2,,40.502,591.581
1983-06-21,27.0,,100.559,39.612,43.6,,,65.75,142.388,12.94,,,,,34.0,21.95,63.1,355.496,10.9,459.1,,,37.451,10.3,11.9,,37.116,583.779
1983-06-22,63.5,,134.575,188.839,83.1,,,68.004,153.695,13.3,,,,,44.6,19.2,73.0,342.455,27.9,440.6,,,38.234,36.1,13.1,,37.859,568.331
1983-06-23,34.0,,43.111,234.916,222.0,,,129.831,287.341,17.2,,,,,141.8,86.4,260.0,454.2,25.8,405.0,,,83.776,43.56,22.4,,49.653,560.685
1983-06-24,37.9,,143.173,267.569,292.0,,,155.254,323.93,22.2,,,,,201.3,50.4,338.0,661.479,16.9,478.0,,,106.353,103.16,32.5,,115.189,631.378
1983-06-25,36.6,,79.09,200.448,307.0,,,172.469,367.253,32.06,,,,,185.8,35.9,355.0,797.19,15.7,570.0,,,83.776,133.0,39.4,,198.109,864.145
1983-06-26,33.3,,55.687,122.939,228.0,,,200.797,456.725,30.24,,,,,113.2,30.2,265.0,876.609,14.8,654.7,,,62.87,181.8,48.6,,244.501,1080.048
1983-06-27,30.8,,45.057,86.449,156.0,,,250.917,558.975,27.04,,,,,62.8,26.9,170.0,906.895,13.1,761.0,,,54.41,178.8,47.0,,243.748,1172.103
1983-06-28,28.3,,37.616,67.157,117.0,,,269.042,608.124,22.2,,,,,46.4,24.7,122.0,915.651,13.1,856.8,,,51.385,132.0,33.0,,207.942,1256.482
1983-06-29,24.1,,31.83,55.079,87.8,,,242.045,568.078,18.8,,,,,45.2,22.5,111.0,955.613,13.1,872.0,,,47.991,88.02,20.6,,168.394,1326.117
1983-06-30,22.3,,27.379,47.7,75.8,,,204.312,470.879,14.92,,,,,43.4,20.3,100.0,1005.708,13.9,868.2,,,45.078,54.18,15.3,,106.8,1267.957
1983-07-01,21.2,,28.09,41.615,62.1,,,160.556,401.669,13.66,,,,,42.2,18.1,95.8,1019.61,12.5,935.0,,,43.031,35.6,13.4,,56.859,1199.901
1983-07-02,20.0,,26.681,61.078,71.7,,,144.867,362.056,15.82,,,,,47.0,16.5,98.5,996.497,14.1,1017.2,,,43.847,75.88,18.7,,83.603,1216.737
1983-07-03,19.0,,34.23,48.871,73.9,,,168.097,393.629,29.2,,,,,47.0,15.0,97.4,937.738,12.5,1099.0,,,46.32,114.0,44.9,,175.651,1256.482
1983-07-04,18.0,,27.379,50.634,62.1,,,164.848,375.097,31.8,,,,,57.2,13.5,94.7,846.876,11.2,1034.0,,,44.667,139.0,63.8,,220.121,1385.594
1983-07-05,37.3,,98.688,61.683,75.0,,,162.696,356.885,47.24,,,,,148.4,20.3,96.9,797.19,13.9,951.0,,,43.031,206.2,74.2,,310.809,1514.781
1983-07-06,380.0,,428.976,447.294,189.0,,,172.469,367.253,60.05,,,,,330.0,123.9,246.0,855.314,15.2,879.8,,,59.711,212.6,80.5,,344.305,1495.969
1983-07-07,125.0,,163.324,624.309,392.0,,,192.692,409.766,59.7,,,,,581.0,270.0,463.0,1043.009,17.6,935.0,,,97.961,170.0,72.3,,284.844,1502.227
1983-07-08,251.0,,245.078,686.693,522.0,,,216.204,462.368,69.06,,,,,910.0,424.0,630.0,1256.129,35.4,1055.5,,,148.844,200.8,48.0,,267.493,1689.417
1983-07-09,283.0,,341.802,1018.606,568.0,,,223.467,482.312,76.23,,,,,694.4,232.0,1009.0,1560.122,35.4,1278.2,,,245.714,161.2,61.0,,306.695,1894.735
1983-07-10,90.8,,130.36,638.749,619.0,,,206.669,451.106,82.12,,,,,386.0,84.8,1118.0,1998.879,21.5,1542.4,,,309.248,158.8,66.7,,294.48,2111.937
1983-07-11,71.0,,102.445,321.905,577.0,,,184.721,417.92,82.12,,,,,261.0,51.7,866.0,2348.421,19.2,1876.5,,,326.933,147.8,65.8,,256.666,2364.596
1983-07-12,48.4,,78.242,210.762,465.0,,,170.277,383.0,64.66,,,,,180.3,43.35,597.0,2392.413,18.3,2209.0,,,277.955,121.0,58.3,,196.026,2606.789
1983-07-13,43.0,,67.575,138.253,299.0,,,159.49,356.885,42.03,,,,,108.8,36.5,376.0,2233.26,17.4,2356.0,,,137.26,104.0,46.4,,155.496,2904.409
1983-07-14,44.5,,60.377,103.214,201.0,,,206.669,465.199,66.1,,,,,99.0,30.75,277.0,2080.002,24.4,2342.4,,,87.261,139.5,42.5,,215.074,3255.169
1983-07-15,49.2,,71.6,98.542,160.0,,,290.372,626.932,93.28,,,,,106.6,30.75,250.0,1998.879,23.9,2235.2,,,124.843,166.0,93.8,,274.541,3606.595
1983-07-16,55.7,,210.722,206.136,187.0,,,391.184,818.976,127.5,,,,,197.0,141.0,322.0,2012.278,19.8,2150.5,,,124.843,244.4,172.0,,409.428,3854.336
1983-07-17,60.8,,96.832,228.716,257.0,,,486.919,1121.502,161.0,,,,,192.0,67.1,346.0,2052.767,20.4,2092.0,,,115.489,275.2,163.0,,545.701,3804.123
1983-07-18,46.8,,71.6,141.368,238.0,,,657.058,1597.201,103.0,,,,,130.8,48.6,330.0,2093.692,18.4,2248.4,,,92.311,281.4,142.0,,586.615,3744.307
